dir_index,origin_deg,origin_x,origin_y,truth_center_deg,rep,sigma_s,dir_global_deg,err_deg,n_local,fake
0,0.0,0.8024,0.3015,180.0,113,12.13,180.20999296795262,0.20999296795261557,16,1
0,0.0,0.8024,0.3015,180.0,114,12.13,180.17878637805325,0.17878637805324615,16,1
0,0.0,0.8024,0.3015,180.0,115,12.13,179.13247316585486,0.8675268341451101,16,1
0,0.0,0.8024,0.3015,180.0,116,12.13,180.04346796953698,0.043467969536976625,16,1
0,0.0,0.8024,0.3015,180.0,117,12.13,180.55196518665502,0.5519651866550248,16,1
0,0.0,0.8024,0.3015,180.0,118,12.13,180.5614946081667,0.5614946081666972,16,1
0,0.0,0.8024,0.3015,180.0,119,12.13,180.13097267981195,0.13097267981194705,16,1
0,0.0,0.8024,0.3015,180.0,120,12.13,180.51064679549916,0.5106467954991558,16,1
0,0.0,0.8024,0.3015,180.0,121,12.13,179.1235319095472,0.8764680904528177,16,1
0,0.0,0.8024,0.3015,180.0,122,12.13,179.97319694951733,0.026803050482669732,16,1
0,0.0,0.8024,0.3015,180.0,123,12.13,179.5491514685506,0.4508485314494237,16,1
0,0.0,0.8024,0.3015,180.0,124,12.13,179.215307042841,0.7846929571589953,16,1
0,0.0,0.8024,0.3015,180.0,125,12.13,179.86787236184827,0.13212763815170092,16,1
0,0.0,0.8024,0.3015,180.0,126,12.13,180.3741882003383,0.3741882003382955,16,1
0,0.0,0.8024,0.3015,180.0,127,12.13,180.23325726214256,0.23325726214255837,16,1
0,0.0,0.8024,0.3015,180.0,128,12.13,180.7279012445009,0.727901244500913,16,1
0,0.0,0.8024,0.3015,180.0,129,12.13,179.35947150636053,0.6405284936394651,16,1
0,0.0,0.8024,0.3015,180.0,130,12.13,179.4376918817896,0.5623081182104102,16,1
0,0.0,0.8024,0.3015,180.0,131,12.13,180.02413403007455,0.024134030074549173,16,1
0,0.0,0.8024,0.3015,180.0,132,12.13,179.4182564798407,0.5817435201593071,16,1
0,0.0,0.8024,0.3015,180.0,133,12.13,179.86779156862147,0.1322084313785581,16,1
0,0.0,0.8024,0.3015,180.0,134,12.13,180.39983141958277,0.39983141958276747,16,1
